country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_value
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.39155
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,2933.05481
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.04297
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.5097
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.134795
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001352
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.79141
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,2865.38834
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.039801
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.49424
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.097157
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001352
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.19264
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,2992.39455
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.044616
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.42006
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.0769
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001352
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.17172
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,2985.90802
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.045084
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.3992
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.063377
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001352
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.58245
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3108.00596
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.05214
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.4224
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.040897
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001355
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.4447
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,2977.34749
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.057172
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.42616
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.027663
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002595
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,24.71379
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3155.78665
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.066248
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.4646
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.353223
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002689
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,25.02942
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3496.19267
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.066914
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.51047
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.298005
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002983
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,24.59513
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3812.77119
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.065582
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.53138
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.369944
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003099
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,24.45501
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3730.88178
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.078793
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.43744
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.161915
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.00313
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,24.32204
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3626.89248
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.106613
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.39639
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.154369
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.004808
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.53831
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3503.76061
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.131324
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.38253
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.067015
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003139
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.34862
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3499.48535
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.136494
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.40908
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.084532
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.00551
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.13744
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3489.10829
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.166655
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.39823
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.079284
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003325
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.88095
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3464.69915
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.16447
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.46684
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.089055
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002459
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,23.04605
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3546.78302
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.156812
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.42135
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.09325
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001635
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.99792
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3504.89443
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.173622
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.40382
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.082564
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001386
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.58296
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3614.8937
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.164576
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.45452
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.061117
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002811
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.25012
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3671.70684
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.18244
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.41694
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.068698
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.004026
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,20.99123
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3563.20575
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.194329
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.37838
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.072345
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002345
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,21.76654
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3337.37096
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.198084
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.37147
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.067606
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003252
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,22.06702
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3490.84479
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.162408
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.39783
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.073382
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.00308
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,21.69294
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3597.21801
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.133175
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.37494
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.071813
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002096
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,21.00949
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3508.44907
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.124505
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.33091
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.068168
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001936
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,20.3581
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,3676.92989
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.107717
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,1.37422
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.058568
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001631
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,586.56709
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,45357.54407
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.246213
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,24.56694
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.04603
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.361342
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.053405
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,587.82024
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,47704.81325
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.293547
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,22.99067
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.020383
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.344673
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.066669
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,584.6548
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,46166.05314
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.370942
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,21.87018
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.043599
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.243187
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.066548
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,609.69862
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,45754.84591
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.499104
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,21.61016
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.043647
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.259431
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.113434
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,571.26153
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,46221.85136
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.643424
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,21.16807
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.016921
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.213159
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.067517
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,550.08717
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,48124.95196
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.800694
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.75601
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.026565
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.196471
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.100003
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,543.51995
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,47568.89751
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.843944
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.277
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.026404
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.173432
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.062134
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,524.29208
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,47607.75932
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.853434
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.74885
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.035259
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.15275
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.064872
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,512.59792
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,47309.80923
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.920723
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.14329
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.032784
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.123709
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.056315
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,497.85681
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,42129.5736
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.955467
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,18.62645
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.030308
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.075934
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.040267
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,490.18033
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,41741.71045
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.962033
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.62909
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.027833
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.042292
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.033938
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,495.64294
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,38006.6375
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.984355
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,18.1589
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.025358
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.014441
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.046647
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,504.9311
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,38177.62586
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.973397
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,18.61389
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.023613
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.008699
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.037874
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,512.59034
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,37240.69802
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.999197
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.92306
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.02125
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.007574
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.044166
Ireland,IRL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,532.93905
Ireland,IRL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,36808.19622
Ireland,IRL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.074533
Ireland,IRL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.42027
Ireland,IRL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),NF3,Mt CO2 eq.,0.018831
