country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Austria,AUT,2017,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-4.424579
Austria,AUT,2017,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.622955
Austria,AUT,2018,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.685857
Austria,AUT,2018,top_level,1,Energy,All GHGs,Mt CO2 eq.,54.911395
Austria,AUT,2018,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,15.508984
Austria,AUT,2018,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,1.817411
Austria,AUT,2018,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.548539
Austria,AUT,2019,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.579769
Austria,AUT,2019,top_level,1,Energy,All GHGs,Mt CO2 eq.,55.259263
Austria,AUT,2019,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.483948
Austria,AUT,2019,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,5.501143
Austria,AUT,2019,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.495597
Austria,AUT,2020,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.566127
Austria,AUT,2020,top_level,1,Energy,All GHGs,Mt CO2 eq.,50.26068
Austria,AUT,2020,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,15.523381
Austria,AUT,2020,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.409039
Austria,AUT,2020,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.445125
Austria,AUT,2021,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.604825
Austria,AUT,2021,top_level,1,Energy,All GHGs,Mt CO2 eq.,52.171549
Austria,AUT,2021,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.960114
Austria,AUT,2021,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-3.87096
Austria,AUT,2021,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.394517
Austria,AUT,2022,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.572915
Austria,AUT,2022,top_level,1,Energy,All GHGs,Mt CO2 eq.,48.473056
Austria,AUT,2022,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.122888
Austria,AUT,2022,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.753477
Austria,AUT,2022,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.337723
Austria,AUT,2023,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.48317
Austria,AUT,2023,top_level,1,Energy,All GHGs,Mt CO2 eq.,44.589049
Austria,AUT,2023,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,15.307017
Austria,AUT,2023,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,6.697643
Austria,AUT,2023,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.294825
Austria,AUT,2024,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.452813
Austria,AUT,2024,top_level,1,Energy,All GHGs,Mt CO2 eq.,43.104427
Austria,AUT,2024,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,14.827603
Austria,AUT,2024,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,3.40428
